category,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,sensor64,sensor65,sensor66
sandalwood,10075.4,10075.0,4789.3,4786.5,4788.0,3053.4,3052.6,3053.4,9067.1,9067.9,9064.7,3704.6,3704.7,3704.3,15172.7,15171.8,16497.5,16478.3,3428.6,3427.7,3427.6,1574.0,1573.4,1574.4,5377.7,5377.4,5377.0,11534.3,11531.3,11532.3,10779.7,10777.2,28475.2,28461.7,19258.3,19247.3,19250.7,24763.8,24775.3,24804.1,22002.8,21991.9,21972.9,10895.0,10900.7,10906.0,66684.1,66655.0,1718731.1,1732989.6,19073.2,19063.1,19068.7,9282.6,9279.8,9280.6,1092.6,1092.6,1092.5,1814.0,1814.5,1815.2,19661.8,19666.9,27.610001,42.570000
sandalwood,10073.8,10072.6,4787.3,4785.4,4788.6,3054.1,3053.4,3054.1,9063.5,9062.1,9063.2,3706.6,3706.7,3706.3,15162.9,15166.9,16498.3,16473.5,3428.0,3427.4,3427.6,1573.8,1573.5,1574.2,5379.1,5378.0,5378.0,11540.1,11540.9,11540.7,10775.1,10777.3,28458.8,28429.6,19248.2,19273.0,19289.3,24826.2,24855.9,24881.8,22007.1,22003.0,21995.4,10893.3,10902.1,10908.0,66736.9,66663.6,1555497.4,1714030.1,19073.6,19066.2,19084.2,9280.8,9279.7,9280.1,1092.6,1092.6,1092.5,1814.0,1814.4,1815.1,19653.8,19669.5,27.610001,42.560001
sandalwood,10070.9,10071.3,4792.6,4790.4,4787.4,3054.5,3054.1,3055.0,9059.5,9059.4,9058.1,3708.3,3707.5,3707.8,15154.5,15160.6,16496.2,16468.8,3427.1,3427.5,3427.8,1573.6,1573.2,1573.8,5380.6,5379.7,5379.6,11544.5,11547.0,11546.9,10780.6,10776.6,28460.8,28465.7,19236.0,19242.6,19256.8,24765.9,24850.0,24861.5,21997.4,21996.2,21980.1,10890.7,10900.3,10905.6,66827.7,66780.8,1689227.2,1663968.4,19060.4,19069.9,19076.0,9278.5,9278.3,9279.1,1092.6,1092.5,1092.5,1813.8,1814.4,1815.0,19664.3,19665.8,27.610001,42.509998
sandalwood,10073.8,10072.1,4794.8,4791.5,4791.6,3055.6,3055.1,3055.3,9058.8,9055.8,9056.0,3710.7,3710.3,3710.0,15160.4,15161.2,16498.6,16474.4,3428.0,3427.2,3427.3,1573.5,1573.0,1573.7,5380.6,5379.6,5379.7,11542.2,11549.8,11548.9,10778.3,10780.6,28448.2,28446.8,19250.9,19247.5,19256.8,24807.1,24835.2,24818.6,22028.2,22009.7,22009.6,10890.7,10898.6,10905.5,66658.0,66747.8,1723208.2,1699595.4,19063.1,19061.1,19072.1,9281.0,9278.2,9277.6,1092.6,1092.5,1092.5,1813.8,1814.3,1815.1,19653.4,19665.5,27.610001,42.470001
sandalwood,10068.5,10070.3,4795.3,4792.0,4792.5,3056.2,3055.7,3056.2,9051.5,9050.8,9053.0,3711.9,3711.9,3712.0,15159.9,15160.0,16491.0,16465.2,3427.4,3427.1,3427.0,1573.1,1572.7,1573.4,5382.3,5381.9,5381.8,11557.1,11557.4,11558.0,10778.7,10778.2,28484.8,28460.0,19251.8,19262.4,19263.4,24765.0,24799.8,24844.4,22009.5,22003.8,21981.9,10897.3,10901.0,10902.8,66811.5,66769.9,1675912.8,1686834.1,19074.7,19067.0,19058.9,9276.6,9278.4,9280.4,1092.6,1092.6,1092.5,1813.7,1814.2,1814.8,19645.8,19661.4,27.610001,42.439999
sandalwood,10067.3,10067.0,4793.7,4794.7,4793.2,3056.7,3056.0,3056.3,9049.4,9046.1,9048.2,3714.6,3714.5,3714.0,15152.6,15155.6,16493.4,16469.4,3427.2,3427.0,3427.3,1573.0,1572.7,1573.3,5384.3,5384.0,5383.6,11561.1,11561.3,11561.0,10778.9,10779.2,28447.2,28440.5,19214.6,19228.5,19243.9,24821.8,24833.5,24849.1,22001.7,21997.0,21997.2,10891.7,10896.6,10897.3,66658.7,66806.3,1666996.9,1681355.5,19067.0,19065.1,19062.2,9277.4,9276.9,9277.5,1092.6,1092.5,1092.5,1813.5,1814.1,1814.8,19654.2,19660.2,27.650000,42.459999
sandalwood,10066.6,10065.0,4793.6,4794.6,4793.4,3056.6,3056.1,3056.8,9045.8,9046.9,9044.4,3716.9,3716.8,3716.3,15158.8,15156.1,16498.1,16468.6,3426.0,3425.9,3425.8,1572.8,1572.4,1573.2,5385.5,5384.6,5384.8,11570.3,11569.7,11568.1,10779.7,10781.0,28431.6,28433.2,19213.5,19221.8,19238.3,24823.1,24841.3,24862.6,21989.8,22002.5,21978.2,10902.9,10895.0,10906.8,66731.7,66733.9,1642846.8,1770350.6,19066.3,19064.5,19064.7,9277.2,9275.6,9275.2,1092.6,1092.5,1092.5,1813.4,1814.0,1814.7,19659.9,19669.3,27.639999,42.480000
sandalwood,10064.8,10065.5,4800.3,4796.5,4799.5,3056.9,3056.6,3057.3,9039.5,9038.6,9040.9,3717.3,3717.5,3717.4,15146.7,15153.5,16496.3,16468.7,3426.3,3426.0,3426.2,1572.6,1572.1,1572.6,5387.3,5385.8,5386.3,11573.7,11576.6,11573.5,10777.9,10776.8,28425.9,28431.2,19245.8,19253.4,19237.9,24789.9,24829.7,24836.3,22009.2,21997.5,21993.7,10890.6,10898.3,10901.3,66692.4,66733.9,1691627.0,1647164.8,19052.8,19055.3,19051.2,9277.5,9276.0,9278.0,1092.6,1092.5,1092.5,1813.5,1813.8,1814.4,19655.6,19665.1,27.639999,42.459999
sandalwood,10065.8,10063.7,4800.4,4799.8,4796.7,3056.9,3056.7,3057.7,9038.3,9037.2,9036.9,3720.0,3719.5,3719.5,15149.0,15151.3,16500.7,16470.8,3425.5,3425.3,3425.8,1572.5,1571.8,1572.6,5387.8,5387.6,5387.3,11576.6,11578.5,11579.9,10781.8,10775.3,28439.4,28447.8,19265.4,19252.8,19253.9,24795.1,24840.6,24821.0,22006.7,21998.9,21986.7,10890.7,10894.8,10899.8,66663.6,66660.9,1694515.9,1677093.0,19053.8,19055.6,19062.4,9275.8,9276.8,9274.5,1092.6,1092.5,1092.5,1813.2,1813.7,1814.4,19654.1,19659.5,27.650000,42.419998
sandalwood,10062.5,10063.3,4799.1,4799.4,4798.3,3057.9,3057.1,3057.8,9035.3,9034.9,9033.7,3721.6,3721.6,3722.3,15149.1,15150.8,16497.4,16469.2,3426.4,3425.5,3426.3,1572.2,1571.9,1572.6,5389.0,5388.5,5388.6,11586.6,11582.5,11584.6,10776.0,10777.4,28442.8,28432.4,19250.9,19261.6,19277.9,24770.9,24811.9,24828.0,22018.4,22013.1,22001.8,10901.0,10900.4,10896.9,66666.5,66662.1,1657021.5,1731477.6,19052.2,19047.4,19054.9,9278.2,9275.3,9274.2,1092.6,1092.6,1092.5,1813.2,1813.8,1814.4,19647.5,19663.6,27.670000,42.389999
sandalwood,10060.8,10063.4,4801.8,4799.8,4800.4,3057.6,3057.7,3058.3,9030.5,9031.3,9031.0,3724.6,3723.8,3723.6,15142.1,15146.8,16496.0,16467.3,3425.8,3426.1,3425.9,1572.0,1571.5,1572.2,5391.5,5389.7,5389.6,11589.5,11592.0,11582.5,10775.8,10776.0,28456.0,28451.9,19255.6,19247.7,19242.0,24818.2,24841.4,24872.8,21998.9,22006.7,21998.3,10887.8,10889.3,10895.3,66662.8,66750.8,1662110.1,1662110.1,19057.0,19062.6,19059.2,9273.5,9273.2,9273.6,1092.6,1092.5,1092.5,1813.0,1813.5,1814.3,19653.8,19656.7,27.680000,42.389999
sandalwood,10059.6,10061.7,4802.0,4799.7,4801.8,3059.0,3058.1,3059.3,9026.5,9027.6,9027.1,3724.9,3724.8,3725.1,15148.6,15144.1,16488.2,16466.1,3426.0,3425.2,3425.7,1571.7,1571.4,1572.0,5390.8,5391.0,5391.2,11594.0,11595.3,11596.3,10777.1,10777.3,28417.9,28425.6,19249.5,19228.5,19249.5,24829.5,24808.6,24837.3,22012.8,21991.6,21991.8,10888.3,10888.5,10893.5,66584.0,66632.9,1659330.5,1684209.5,19057.8,19045.0,19063.2,9274.0,9274.2,9272.8,1092.6,1092.5,1092.5,1813.2,1813.6,1814.3,19651.8,19653.6,27.650000,42.360001
sandalwood,10061.5,10058.5,4802.1,4798.5,4799.3,3058.9,3058.2,3059.2,9023.2,9024.8,9024.4,3727.4,3726.5,3726.4,15148.1,15145.9,16490.4,16466.1,3425.4,3424.9,3424.6,1571.7,1571.2,1571.7,5394.0,5392.2,5391.6,11602.1,11602.5,11601.0,10773.3,10774.3,28438.9,28412.7,19236.2,19243.7,19233.7,24802.7,24843.4,24864.5,22010.7,22008.3,21989.7,10885.8,10891.9,10898.1,66644.9,66609.0,1681355.5,1706415.2,19060.3,19054.2,19049.1,9275.6,9273.8,9273.9,1092.6,1092.6,1092.5,1813.0,1813.4,1814.1,19650.4,19655.9,27.670000,42.340000
sandalwood,10059.7,10055.6,4806.8,4806.5,4807.4,3059.5,3058.9,3059.9,9020.3,9019.8,9021.0,3729.2,3728.5,3728.8,15141.3,15148.3,16499.9,16464.5,3425.4,3425.0,3425.4,1571.5,1570.9,1571.6,5395.0,5393.9,5394.1,11604.3,11607.4,11607.4,10775.0,10775.3,28402.9,28410.3,19248.3,19236.6,19273.6,24797.8,24841.3,24852.1,22013.2,22010.4,22019.6,10888.1,10893.6,10895.8,66616.1,66711.1,1659793.2,1669333.9,19043.4,19049.7,19052.8,9271.9,9272.7,9274.7,1092.6,1092.5,1092.5,1812.8,1813.5,1814.1,19645.0,19657.2,27.670000,42.400002
sandalwood,10058.0,10057.3,4806.5,4807.2,4806.7,3059.8,3059.8,3060.1,9017.1,9016.7,9016.3,3730.5,3730.8,3730.4,15139.3,15140.5,16484.7,16460.2,3425.2,3425.1,3424.8,1571.5,1571.0,1571.7,5395.3,5395.2,5395.4,11611.9,11612.3,11610.3,10777.3,10773.3,28431.7,28426.0,19251.2,19279.6,19253.1,24791.4,24820.4,24824.5,22028.0,22004.0,21998.4,10886.3,10889.1,10895.7,66665.8,66612.8,1711074.5,1703485.8,19046.1,19045.0,19049.4,9272.3,9271.3,9269.6,1092.6,1092.5,1092.5,1812.8,1813.2,1814.0,19655.7,19661.5,27.680000,42.369999
sandalwood,10058.0,10057.3,4807.5,4807.2,4804.7,3060.5,3060.0,3060.5,9012.5,9012.5,9014.9,3732.2,3732.3,3732.1,15147.0,15142.6,16485.5,16457.1,3425.1,3424.9,3425.1,1571.2,1570.6,1571.5,5397.1,5397.1,5396.7,11615.6,11616.1,11614.9,10774.3,10776.1,28415.6,28428.4,19235.4,19245.4,19253.5,24807.2,24806.8,24832.4,21999.3,21990.9,21989.8,10880.2,10882.6,10894.5,66638.9,66685.6,1663968.4,1737034.6,19051.6,19052.4,19049.0,9272.5,9273.3,9272.9,1092.6,1092.5,1092.5,1812.5,1813.0,1813.8,19642.7,19658.4,27.700001,42.340000
sandalwood,10057.5,10055.8,4809.4,4806.4,4803.3,3061.1,3060.7,3061.3,9010.8,9009.3,9010.7,3735.2,3734.5,3734.5,15132.2,15134.4,16489.0,16458.5,3424.8,3425.1,3425.0,1571.0,1570.8,1571.4,5399.9,5399.2,5397.6,11620.2,11622.5,11624.5,10777.4,10773.0,28424.2,28414.3,19261.1,19250.0,19250.8,24809.8,24844.9,24840.6,22019.1,22001.6,21996.1,10881.5,10888.3,10897.3,66538.2,66634.4,1618286.0,1653569.6,19048.6,19047.8,19048.4,9271.6,9270.2,9271.0,1092.6,1092.5,1092.5,1812.5,1813.0,1813.7,19642.4,19657.4,27.680000,42.299999
sandalwood,10053.4,10053.3,4808.6,4809.2,4810.8,3062.1,3061.8,3062.2,9006.7,9006.6,9005.7,3736.9,3736.7,3737.0,15139.9,15142.0,16479.3,16463.6,3424.8,3424.3,3424.1,1571.1,1570.6,1571.4,5400.9,5399.1,5399.1,11629.7,11627.8,11628.0,10774.9,10777.9,28412.7,28406.2,19263.4,19251.2,19276.2,24739.1,24749.8,24785.6,22024.7,21995.5,22001.6,10887.4,10894.5,10905.8,66606.0,66543.4,1677565.5,1768772.8,19033.1,19045.8,19046.0,9271.7,9269.6,9268.3,1092.6,1092.5,1092.5,1812.5,1813.0,1813.7,19643.4,19653.3,27.709999,42.270000
sandalwood,10053.5,10054.6,4811.6,4814.2,4812.1,3063.6,3063.1,3063.4,9004.0,9005.8,9004.4,3738.7,3738.4,3739.1,15136.6,15129.1,16474.0,16445.6,3424.4,3423.7,3424.2,1570.6,1570.2,1570.9,5401.9,5400.5,5401.4,11633.6,11636.9,11634.9,10774.4,10773.7,28432.3,28418.9,19257.5,19259.3,19260.3,24830.6,24836.3,24857.6,22022.9,22017.8,22006.0,10894.2,10899.1,10905.5,66621.4,66641.1,1656560.4,1663968.4,19047.5,19051.2,19044.7,9270.9,9271.0,9271.6,1092.6,1092.6,1092.5,1812.3,1812.6,1813.5,19646.0,19662.8,27.709999,42.189999
sandalwood,10050.2,10048.0,4811.8,4813.2,4812.3,3064.5,3064.1,3064.8,8999.7,8998.0,8999.6,3741.3,3742.0,3741.4,15132.0,15138.1,16485.8,16461.0,3423.5,3423.4,3423.8,1570.3,1570.0,1570.7,5404.0,5403.4,5402.9,11637.3,11648.4,11639.6,10776.0,10772.2,28394.8,28411.5,19264.6,19254.0,19248.4,24788.6,24815.7,24834.3,22006.5,21996.1,21986.3,10896.6,10898.3,10909.3,66618.4,66590.8,1677093.0,1669333.9,19038.8,19045.4,19042.3,9270.8,9271.7,9270.7,1092.6,1092.5,1092.5,1812.2,1813.0,1813.5,19645.0,19653.2,27.730000,42.200001
sandalwood,10054.4,10050.7,4812.6,4813.1,4813.1,3065.3,3064.5,3065.5,8997.2,8999.2,8996.7,3743.8,3743.7,3743.5,15130.0,15136.7,16477.5,16447.7,3423.7,3423.6,3423.4,1570.2,1569.9,1570.6,5405.4,5404.9,5404.6,11645.7,11647.5,11646.3,10773.9,10773.5,28404.6,28407.9,19229.6,19246.9,19240.7,24803.1,24832.4,24894.7,22033.0,22018.3,21995.2,10891.4,10899.1,10902.9,66607.5,66486.1,1643753.9,1726706.8,19035.5,19045.9,19042.4,9270.9,9270.4,9268.2,1092.6,1092.5,1092.5,1812.2,1812.7,1813.4,19649.6,19654.0,27.730000,42.070000
sandalwood,10052.4,10051.4,4812.7,4813.4,4812.3,3066.4,3066.4,3066.8,8993.8,8994.9,8996.1,3746.3,3745.9,3745.5,15130.5,15132.0,16475.7,16457.3,3423.7,3423.5,3423.7,1570.0,1569.7,1570.7,5407.4,5406.9,5406.5,11651.9,11653.8,11654.4,10773.7,10774.3,28407.9,28421.9,19253.3,19259.7,19273.2,24813.6,24759.3,24789.0,22010.5,22023.5,22000.5,10891.2,10905.4,10905.7,66616.1,66671.8,1591677.8,1687790.6,19045.6,19049.5,19043.1,9269.3,9269.3,9269.4,1092.6,1092.5,1092.6,1812.1,1812.6,1813.3,19641.4,19651.8,27.770000,42.060001
sandalwood,10047.5,10048.9,4817.8,4814.6,4815.7,3068.0,3067.2,3068.1,8990.9,8991.8,8990.7,3747.7,3747.4,3746.3,15132.6,15132.7,16486.1,16458.6,3423.4,3423.5,3423.4,1570.0,1569.7,1570.3,5408.4,5408.5,5406.9,11655.3,11658.6,11658.0,10774.2,10773.1,28412.3,28395.1,19257.2,19267.2,19288.7,24785.4,24783.2,24838.6,22024.0,22007.0,22007.4,10904.8,10908.7,10914.9,66635.2,66566.5,1666530.1,1691627.0,19042.6,19035.8,19050.1,9269.5,9267.4,9269.5,1092.6,1092.6,1092.5,1812.2,1812.6,1813.4,19642.4,19650.9,27.740000,42.040001
sandalwood,10048.6,10048.1,4816.8,4815.1,4816.0,3068.3,3067.9,3068.6,8989.4,8987.3,8988.5,3750.0,3749.4,3749.0,15130.4,15135.9,16479.7,16449.3,3422.8,3423.0,3423.0,1569.8,1569.4,1570.0,5409.8,5409.7,5408.6,11660.5,11664.3,11661.5,10773.7,10773.8,28408.2,28416.3,19250.8,19257.1,19266.3,24820.5,24805.3,24841.6,22028.5,22006.7,21992.2,10884.8,10901.8,10904.1,66554.2,66554.2,1714030.1,1675441.0,19035.5,19036.6,19035.3,9267.6,9269.5,9267.8,1092.6,1092.5,1092.5,1812.0,1812.5,1813.3,19647.4,19645.1,27.740000,41.950001
sandalwood,10048.4,10045.9,4816.5,4814.3,4815.4,3068.7,3068.1,3068.7,8985.7,8983.4,8985.4,3750.9,3750.6,3750.9,15127.9,15127.1,16475.2,16450.5,3422.9,3423.0,3422.2,1569.4,1569.1,1569.7,5410.6,5410.3,5409.9,11667.2,11667.1,11668.4,10774.7,10775.9,28410.8,28421.0,19276.5,19257.4,19275.7,24820.8,24837.7,24862.5,22014.9,22008.1,22003.6,10913.1,10913.0,10913.2,66493.2,66558.7,1623139.1,1665830.6,19045.6,19040.0,19019.1,9271.2,9267.7,9271.1,1092.6,1092.6,1092.5,1812.0,1812.4,1813.2,19644.8,19654.0,27.770000,41.919998
sandalwood,10048.0,10044.5,4816.6,4819.3,4816.9,3069.1,3068.2,3069.0,8980.6,8980.3,8981.9,3753.7,3753.3,3753.6,15127.1,15129.6,16479.3,16445.4,3422.6,3422.3,3423.5,1569.2,1568.8,1569.6,5411.1,5411.1,5410.8,11670.9,11673.6,11675.3,10773.6,10773.9,28411.9,28404.6,19268.0,19272.2,19267.9,24781.4,24803.3,24794.1,22042.6,22026.8,22010.5,10908.7,10913.7,10913.4,66615.4,66555.7,1666996.9,1727207.8,19034.6,19036.3,19039.9,9268.4,9267.2,9268.8,1092.6,1092.5,1092.5,1811.8,1812.3,1812.9,19645.0,19657.2,27.740000,41.889999
sandalwood,10045.7,10046.0,4819.6,4819.0,4819.3,3069.7,3069.4,3069.7,8977.7,8974.7,8976.0,3755.1,3754.8,3754.7,15123.2,15123.9,16474.4,16445.8,3422.5,3422.3,3422.4,1569.2,1568.7,1569.4,5413.6,5412.9,5412.9,11678.8,11681.2,11678.3,10773.6,10773.6,28381.6,28423.9,19257.5,19268.1,19280.8,24712.6,24740.8,24755.8,22020.2,22013.9,22004.6,10890.6,10901.1,10901.7,66464.2,66522.9,1718731.1,1654948.6,19041.2,19026.6,19039.4,9266.5,9264.6,9267.2,1092.6,1092.5,1092.5,1811.6,1812.2,1813.1,19643.6,19645.9,27.780001,41.869999
sandalwood,10045.6,10046.4,4821.8,4820.0,4820.3,3070.5,3069.8,3070.8,8973.5,8974.3,8971.9,3757.0,3756.7,3756.7,15123.0,15124.8,16470.0,16450.0,3422.4,3422.0,3421.9,1568.9,1568.5,1569.2,5414.8,5414.2,5413.9,11684.6,11684.9,11681.2,10773.6,10772.3,28402.3,28397.6,19311.0,19302.8,19315.5,24775.4,24821.3,24851.4,22020.0,22011.1,22023.0,10898.2,10899.3,10908.0,66433.0,66625.1,1715511.9,1657482.8,19039.6,19038.5,19031.1,9268.8,9266.2,9267.2,1092.6,1092.5,1092.5,1811.7,1812.0,1812.6,19642.8,19659.6,27.770000,41.889999
sandalwood,10045.1,10046.7,4821.3,4821.2,4820.5,3070.1,3070.6,3071.2,8972.8,8970.1,8968.9,3758.8,3759.1,3759.0,15114.2,15115.3,16465.7,16444.7,3421.8,3421.6,3421.6,1568.7,1568.3,1569.0,5416.3,5415.3,5414.7,11688.6,11691.0,11691.9,10772.0,10771.8,28376.1,28403.4,19264.3,19248.8,19271.1,24786.6,24805.8,24804.3,22012.3,22016.8,22000.8,10888.2,10892.9,10896.8,66536.0,66564.7,1640131.1,1690186.2,19039.9,19035.5,19037.5,9267.1,9265.7,9267.9,1092.6,1092.6,1092.5,1811.5,1811.9,1812.7,19641.4,19648.8,27.770000,41.820000
sandalwood,10044.9,10042.1,4824.6,4822.5,4819.9,3071.6,3070.9,3071.9,8969.1,8964.5,8965.6,3761.0,3760.8,3760.6,15115.7,15113.4,16468.6,16442.9,3421.8,3421.4,3420.8,1568.6,1568.1,1568.6,5416.6,5416.3,5415.5,11695.2,11697.3,11696.6,10772.3,10769.3,28380.9,28396.0,19237.9,19253.4,19238.1,24765.4,24789.9,24798.7,22035.5,22010.3,22006.7,10886.6,10888.1,10893.2,66580.7,66478.7,1683257.1,1732989.6,19035.9,19035.5,19038.6,9264.8,9265.9,9262.8,1092.6,1092.5,1092.5,1811.2,1811.8,1812.5,19637.7,19646.0,27.780001,41.849998
sandalwood,10043.8,10043.2,4823.8,4825.9,4826.6,3071.5,3071.0,3071.7,8962.6,8964.0,8963.6,3761.8,3761.8,3762.0,15116.7,15120.1,16463.4,16442.2,3421.8,3421.0,3420.9,1568.3,1567.8,1568.6,5419.1,5418.7,5419.1,11698.1,11698.4,11703.9,10769.7,10773.8,28379.7,28401.9,19253.4,19261.3,19260.3,24799.1,24817.0,24810.0,22034.1,22010.3,22009.0,10890.4,10889.2,10902.1,66442.3,66580.7,1722709.6,1661646.1,19037.3,19032.3,19038.3,9264.7,9262.9,9262.7,1092.6,1092.5,1092.5,1811.1,1811.8,1812.5,19639.2,19658.6,27.780001,41.820000
sandalwood,10040.9,10040.1,4822.5,4825.8,4824.3,3071.6,3071.3,3072.2,8960.4,8956.9,8958.7,3764.4,3764.7,3763.9,15114.3,15119.9,16468.0,16447.1,3421.0,3420.8,3420.9,1568.0,1567.7,1568.5,5419.9,5418.7,5418.2,11705.7,11705.5,11706.8,10770.7,10772.9,28403.6,28393.8,19280.0,19251.5,19275.0,24757.9,24749.9,24789.2,22015.4,22015.9,22021.4,10896.3,10900.6,10901.0,66399.6,66455.3,1663503.4,1626687.0,19031.6,19030.7,19020.7,9264.4,9263.5,9265.1,1092.6,1092.6,1092.5,1811.0,1811.4,1812.2,19641.2,19652.3,27.809999,41.840000
sandalwood,10041.6,10039.3,4826.4,4825.4,4824.6,3072.2,3071.6,3072.1,8955.3,8957.2,8955.6,3766.3,3766.0,3766.4,15120.3,15118.5,16470.7,16446.6,3421.4,3421.1,3421.2,1568.1,1567.9,1568.3,5422.4,5421.0,5421.0,11710.6,11712.6,11706.8,10771.2,10770.0,28389.6,28411.0,19277.2,19268.4,19273.6,24750.9,24777.4,24786.1,22033.9,22021.6,22008.6,10895.4,10908.8,10901.0,66449.7,66511.4,1685640.1,1729465.6,19031.0,19031.1,19034.5,9264.4,9265.4,9263.2,1092.6,1092.6,1092.5,1810.8,1811.5,1811.9,19639.4,19648.9,27.820000,41.810001
sandalwood,10036.0,10037.3,4824.6,4822.6,4823.7,3072.1,3072.0,3072.6,8950.6,8953.0,8953.0,3766.9,3767.3,3767.5,15107.2,15113.4,16470.5,16445.7,3420.5,3420.7,3420.7,1567.9,1567.4,1568.2,5422.8,5421.7,5421.4,11716.5,11715.7,11715.5,10768.9,10772.1,28369.4,28401.3,19287.2,19296.4,19304.3,24712.3,24747.7,24789.6,22045.9,22042.6,22036.6,10890.8,10901.2,10898.9,66408.9,66561.7,1585953.8,1665364.6,19027.5,19046.1,19030.0,9263.7,9262.8,9264.3,1092.6,1092.6,1092.5,1810.9,1811.5,1812.2,19641.6,19643.4,27.809999,41.799999
sandalwood,10039.9,10035.1,4826.3,4825.6,4825.5,3073.1,3072.7,3073.3,8952.9,8951.6,8950.7,3769.5,3768.9,3769.4,15109.6,15110.8,16472.3,16439.9,3420.9,3420.6,3420.4,1567.8,1567.3,1568.0,5423.9,5423.9,5422.8,11723.3,11721.3,11722.6,10770.8,10770.5,28385.1,28364.5,19289.7,19304.4,19283.9,24755.4,24759.9,24788.2,22049.6,22039.1,22036.8,10897.8,10895.3,10912.1,66419.3,66427.1,1674498.6,1691627.0,19023.4,19027.8,19026.8,9264.9,9264.2,9264.0,1092.6,1092.5,1092.5,1810.8,1811.3,1812.1,19632.6,19645.4,27.820000,41.840000
sandalwood,10035.9,10035.9,4826.4,4825.1,4827.0,3073.3,3072.8,3073.5,8947.5,8947.5,8947.5,3772.0,3771.9,3770.8,15111.9,15113.0,16460.4,16440.0,3420.8,3421.0,3420.7,1567.3,1566.9,1567.8,5425.6,5425.7,5424.2,11726.7,11728.4,11726.7,10773.7,10772.1,28370.8,28388.5,19307.9,19288.3,19291.0,24738.5,24777.1,24784.4,22023.2,22011.0,22016.4,10904.9,10908.0,10911.6,66456.0,66514.4,1660719.2,1686117.5,19017.6,19020.7,19027.0,9261.8,9262.8,9261.0,1092.6,1092.6,1092.5,1810.7,1811.3,1812.0,19631.1,19648.2,27.809999,41.810001
sandalwood,10032.5,10032.3,4827.4,4825.9,4826.5,3073.6,3073.0,3073.5,8944.4,8943.8,8944.8,3773.3,3773.2,3772.7,15100.9,15112.8,16465.7,16436.9,3420.2,3420.1,3420.0,1567.5,1567.1,1567.8,5426.8,5426.8,5426.5,11731.5,11732.9,11734.3,10770.0,10771.7,28379.1,28390.7,19293.0,19301.4,19287.0,24668.0,24689.6,24724.6,22045.1,22033.7,22026.8,10893.9,10904.1,10909.2,66388.1,66476.5,1695964.1,1713043.9,19021.6,19022.9,19031.8,9263.3,9262.4,9266.2,1092.6,1092.5,1092.5,1810.7,1811.2,1811.9,19635.0,19646.0,27.840000,41.799999
sandalwood,10034.1,10026.8,4831.7,4826.2,4827.8,3073.7,3073.5,3074.2,8940.5,8942.1,8940.7,3774.9,3775.2,3775.4,15109.9,15114.8,16459.3,16439.1,3420.2,3419.9,3420.2,1567.4,1567.2,1567.7,5427.7,5428.1,5426.9,11738.6,11740.2,11740.9,10770.3,10770.0,28387.1,28376.3,19288.8,19306.0,19294.1,24753.2,24774.4,24780.6,22068.3,22059.3,22046.2,10897.3,10901.1,10907.8,66441.5,66385.9,1687790.6,1697172.9,19021.1,19024.8,19022.5,9261.8,9261.0,9259.0,1092.6,1092.5,1092.5,1810.6,1811.1,1811.7,19644.1,19636.0,27.840000,41.790001
sandalwood,10029.6,10032.6,4832.0,4829.5,4829.1,3074.5,3074.5,3074.5,8937.6,8938.5,8935.4,3777.2,3777.4,3777.6,15109.5,15109.1,16457.9,16435.9,3419.8,3419.6,3420.0,1567.3,1566.8,1567.4,5429.5,5429.4,5428.3,11748.2,11745.0,11747.2,10769.4,10768.4,28370.1,28388.0,19266.5,19286.0,19275.1,24740.2,24755.9,24789.8,22067.5,22045.5,22047.7,10902.1,10909.8,10907.1,66445.2,66344.0,1707638.9,1682305.9,19019.5,19015.0,19016.2,9261.9,9259.7,9260.0,1092.6,1092.5,1092.5,1810.5,1811.0,1811.7,19625.5,19646.7,27.840000,41.779999
sandalwood,10032.2,10029.9,4833.4,4832.1,4832.2,3075.4,3074.9,3074.9,8934.9,8934.4,8935.2,3778.8,3778.2,3778.8,15111.2,15118.2,16456.8,16436.6,3419.9,3419.8,3419.9,1567.1,1566.7,1567.5,5430.5,5430.3,5430.1,11752.0,11754.4,11750.8,10769.9,10772.5,28363.2,28373.1,19285.5,19272.3,19298.3,24739.2,24753.4,24750.5,22029.8,22050.1,22040.3,10918.0,10916.4,10907.7,66498.4,66346.6,1682305.9,1699595.4,19025.9,19018.1,19016.9,9261.9,9261.0,9260.7,1092.6,1092.6,1092.5,1810.4,1810.8,1811.6,19636.4,19640.2,27.870001,41.810001
